wave[A],flux[1e-17cgs],err[1e-17cgs]
7201.695524409081,0.65869766,0.092827305
7202.055858466802,0.5355498,0.11065213
7202.416210553706,0.2528983,0.08713542
7202.776580670681,0.1740578,0.12405911
7203.136968818642,0.15973365,0.09813399
7203.497374998478,-0.025000675,0.12197905
7203.857799211099,-0.025000675,0.09578644
7204.218241457413,0.03771954,0.09370338
7204.578701738308,0.03771954,0.1159818
7204.939180054703,-0.041775852,0.0900095
7205.299676407482,0.03771954,0.11489402
7205.6601907975655,-0.015947318,0.080951326
7206.020723225841,-0.04881621,0.11431793
7206.381273693223,-0.015947318,0.09496641
7206.741842200602,0.044016354,0.117282145
7207.102428748888,0.044016354,0.09732513
7207.46303333899,0.044016354,0.08753935
7207.823655971795,0.090889186,0.109890625
7208.184296648223,0.044016354,0.090188734
7208.54495536916,0.090889186,0.12109458
7208.905632135524,0.090889186,0.08851494
7209.266326948205,0.17695355,0.096826255
7209.627039808118,0.17695355,0.089198284
7209.987770716152,0.2006492,0.11323998
7210.348519673219,0.17695355,0.09108206
7210.709286680228,0.16767943,0.10983978
7211.070071738067,0.16767943,0.09484219
7211.430874847655,0.23930366,0.089625
7211.79169600988,0.16767943,0.11298318
7212.15253522566,0.16885443,0.09016773
7212.513392495885,0.16885443,0.11752623
7212.874267821469,0.15135974,0.0806654
7213.235161203305,0.09597991,0.11257652
7213.596072642303,0.086185314,0.09532575
7213.957002139371,0.086185314,0.11266301
7214.317949695402,0.086185314,0.10264153
7214.67891531131,0.06276678,0.08658935
7215.039898987987,0.06276678,0.1126623
7215.40090072635,0.06276678,0.090360984
7215.761920527289,0.048974354,0.1105762
7216.122958391721,0.0064802095,0.08755708
7216.4840143205365,0.0064802095,0.09629975
7216.845088314646,0.0064802095,0.08849952
7217.206180374961,0.0064802095,0.11410264
7217.567290502371,0.0064802095,0.0901048
7217.928418697794,0.021645421,0.11075502
7218.28956496212,0.021645421,0.088311054
7218.650729296259,0.059482846,0.102683686
7219.011911701124,0.059482846,0.11522654
7219.373112177604,0.059482846,0.092679426
7219.734330726617,0.059482846,0.10719108
7220.095567349054,0.014124698,0.08572214
7220.456822045834,-0.00036485493,0.11776456
7220.818094817846,0.014124698,0.09055674
7221.179385666009,0.0199686,0.114307396
7221.540694591213,0.0199686,0.08476565
7221.902021594369,0.048155196,0.101287924
7222.26336667639,0.13260508,0.097896986
7222.624729838166,0.14016598,0.099719286
7222.986111080615,0.14016598,0.112369105
7223.347510404627,0.20889112,0.08376301
7223.708927811123,0.20889112,0.10492399
7224.070363300993,0.19643657,0.08843519
7224.431816875155,0.18364523,0.111832894
7224.7932885345,0.18364523,0.09449939
7225.15477827994,0.13759121,0.09824208
7225.516286112387,0.13759121,0.08979758
7225.8778120327315,0.13759121,0.11532316
7226.239356041893,0.24675107,0.10021867
7226.6009181407635,0.2892614,0.10107315
7226.962498330261,0.2892614,0.10072296
7227.324096611276,0.33089742,0.09541455
7227.6857129847285,0.2892614,0.11376861
7228.04734745151,0.113708846,0.09398063
7228.409000012533,0.111162476,0.11078108
7228.7706706687095,0.061553363,0.08084619
7229.13235942093,0.061553363,0.11102323
7229.494066270116,0.111162476,0.09093634
7229.8557912171555,0.2314654,0.11832806
7230.217534262964,0.49669677,0.10907418
7230.5792954084545,0.5350842,0.11111585
7230.941074654516,0.86156535,0.13003749
7231.302872002071,1.161667,0.11511305
7231.664687452008,1.3234986,0.13018653
7232.02652100525,1.4120841,0.104430854
7232.388372662686,1.4120841,0.11679438
7232.750242425239,1.4120841,0.10449266
7233.112130293797,1.3734716,0.1340061
7233.4740362692755,1.3478619,0.10384746
7233.835960352588,0.9285716,0.10954538
7234.1979025446235,0.72868264,0.0935731
7234.559862846305,0.70275766,0.12739438
7234.921841258523,0.70275766,0.11761113
